"id","name","french_name","norm_name","norm_french_name","country_code","postal_code","zone1","zone2","lat","lng","note","url_unique"
"48088","Bárcena de Carriedo",,"barcena-de-carriedo",,"ES","39649","0","0","43.24352","-3.82927","0","-1"
"48089","Barcena de Cicero",,"barcena-de-cicero",,"ES","39790","0","0","43.41996","-3.50568","0","-1"
"48090","Bárcena de Cudón",,"barcena-de-cudon",,"ES","39318","0","0","43.41078","-3.99629","0","-1"
"48091","Bárcena de Ebro",,"barcena-de-ebro",,"ES","39419","0","0","42.85263","-4.03753","0","-1"
"48092","Barcena de Toranzo",,"barcena-de-toranzo",,"ES","39689","0","0","43.18648","-3.90586","0","-1"
"48093","Barcena Pie de Concha",,"barcena-pie-de-concha",,"ES","39420","0","0","43.12005","-4.04647","0","-1"
"48094","Barcenaciones",,"barcenaciones",,"ES","39590","0","0","43.34406","-4.14958","0","-1"
"48095","Barcenamayor",,"barcenamayor",,"ES","39518","0","0","43.14368","-4.19342","0","-1"
"48096","Barcenilla de Pielagos",,"barcenilla-de-pielagos",,"ES","39477","0","0","43.38873","-3.95393","0","-1"
"48097","Barcenillas",,"barcenillas",,"ES","39513","0","0","43.24103","-4.28455","0","-1"
"48098","Bareyo",,"bareyo",,"ES","39170","0","0","43.47031","-3.59661","0","-1"
"48099","Baró",,"baro",,"ES","39587","0","0","43.15395","-4.68214","0","-1"
"48100","Barreda",,"barreda",,"ES","39300","0","0","43.37225","-4.04079","0","-1"
"48101","Barrio",,"barrio",,"ES","39210","0","0","43.07246","-4.67285","0","-1"
"48102","Barrio de Abajo",,"barrio-de-abajo",,"ES","39513","0","0","43.26592","-4.16974","0","-1"
"48103","Barrio de Arriba",,"barrio-de-arriba",,"ES","39513","0","0","43.34187","-3.68244","0","-1"
"48104","Barrio Obrero",,"barrio-obrero",,"ES","39313","0","0","43.38033","-4.02727","0","-1"
"48105","Barriopalacio",,"barriopalacio",,"ES","39418","0","0","43.19623","-4.01635","0","-1"
"48106","Barros",,"barros",,"ES","39408","0","0","43.27990","-4.07757","0","-1"
"48107","Barruelo",,"barruelo",,"ES","39213","0","0","42.90831","-4.06780","0","-1"
"48108","Báscones de Ebro",,"bascones-de-ebro",,"ES","39250","0","0","42.79814","-4.01020","0","-1"
"48109","Beares",,"beares",,"ES","39587","0","0","43.15637","-4.67125","0","-1"
"48110","Bedicó",,"bedico",,"ES","39311","0","0","43.32391","-4.09129","0","-1"
"48111","Bedoya",,"bedoya",,"ES","39583","0","0","43.18109","-4.56741","0","-1"
"48112","Bejes",,"bejes",,"ES","39580","0","0","43.24144","-4.64580","0","-1"
"48113","Belmonte",,"belmonte",,"ES","39557","0","0","43.10798","-4.44495","0","-1"
"48114","Beranga",,"beranga",,"ES","39730","0","0","43.41428","-3.57864","0","-1"
"48115","Bercedo",,"bercedo",,"ES","39418","0","0","42.86617","-4.19241","0","-1"
"48116","Bernales",,"bernales",,"ES","39849","0","0","43.33600","-3.40884","0","-1"
"48117","Berzosilla",,"berzosilla",,"ES","39250","0","0","42.78024","-4.03891","0","-1"
"48118","Besoy",,"besoy",,"ES","39582","0","0","43.12999","-4.72120","0","-1"
"48119","Bielva",,"bielva",,"ES","39550","0","0","43.31505","-4.46505","0","-1"
"48120","Bimon",,"bimon",,"ES","39213","0","0","42.99076","-3.96918","0","-1"
"48121","Birruezas",,"birruezas",,"ES","39592","0","0","43.29912","-4.16262","0","-1"
"48122","Bodia",,"bodia",,"ES","39587","0","0","43.14293","-4.67575","0","-1"
"48123","Bollacín",,"bollacin",,"ES","39681","0","0","43.08439","-3.89182","0","-1"
"48124","Bolmir",,"bolmir",,"ES","39213","0","0","42.98999","-4.12495","0","-1"
"48125","Boo de Guarnizo",,"boo-de-guarnizo",,"ES","39613","0","0","43.41128","-3.84247","0","-1"
"48126","Boo de Pielagos",,"boo-de-pielagos",,"ES","39478","0","0","43.43135","-3.94574","0","-1"
"48127","Bores",,"bores",,"ES","39577","0","0","43.09421","-4.66725","0","-1"
"48128","Borleña",,"borlena",,"ES","39699","0","0","43.23551","-3.95207","0","-1"
"48129","Bostronizo",,"bostronizo",,"ES","39451","0","0","43.20521","-4.04555","0","-1"
"48130","Brañavieja",,"branavieja",,"ES","39210","0","0","43.03480","-4.35718","0","-1"
"48131","Brez",,"brez",,"ES","39587","0","0","43.16298","-4.69823","0","-1"
"48132","Bucarrero",,"bucarrero",,"ES","39718","0","0","43.35333","-3.76135","0","-1"
"48133","Bueras",,"bueras",,"ES","39766","0","0","43.34006","-3.47798","0","-1"
"48134","Bulco",,"bulco",,"ES","39850","0","0","43.31099","-3.44806","0","-1"
"48135","Burio",,"burio",,"ES","39550","0","0","43.26877","-4.40428","0","-1"
"48136","Bustablado",,"bustablado",,"ES","39507","0","0","43.28025","-3.65235","0","-1"
"48137","Bustaleguín",,"bustaleguin",,"ES","39686","0","0","43.12682","-3.83332","0","-1"
"48138","Bustamante",,"bustamante",,"ES","39292","0","0","43.00695","-4.00912","0","-1"
"48139","Bustancilles",,"bustancilles",,"ES","39806","0","0","43.17809","-3.55177","0","-1"
"48140","Bustantegua",,"bustantegua",,"ES","39696","0","0","43.21488","-3.75631","0","-1"
"48141","Bustasur",,"bustasur",,"ES","39213","0","0","42.93432","-4.03151","0","-1"
"48142","Bustasur (Las Rozas)",,"bustasur-(las-rozas)",,"ES","39417","0","0","42.93432","-4.03151","0","-1"
"48143","Bustidoño",,"bustidono",,"ES","39213","0","0","42.92267","-3.99172","0","-1"
"48144","Bustillo",,"bustillo",,"ES","39593","0","0","43.24638","-3.87147","0","-1"
"48145","Bustillo del Monte",,"bustillo-del-monte",,"ES","39419","0","0","42.85297","-4.00963","0","-1"
"48146","Bustiyerro",,"bustiyerro",,"ES","39686","0","0","43.11547","-3.84160","0","-1"
"48147","Bustriguado",,"bustriguado",,"ES","39593","0","0","43.29402","-4.35109","0","-1"
"48148","Buyezo",,"buyezo",,"ES","39571","0","0","43.11946","-4.51087","0","-1"
"48149","Cabaña de la Sierra",,"cabana-de-la-sierra",,"ES","39880","0","0","43.30997","-3.29631","0","-1"
"48150","Cabañes",,"cabanes",,"ES","39584","0","0","43.21180","-4.61839","0","-1"
"48151","Cabanzón",,"cabanzon",,"ES","39551","0","0","43.32130","-4.49997","0","-1"
"48152","Cabarceno",,"cabarceno",,"ES","39627","0","0","43.35816","-3.82281","0","-1"
"48153","Cabezón de la Sal",,"cabezon-de-la-sal",,"ES","39500","0","0","43.30740","-4.23239","0","-1"
"48154","Cabezón de Liébana",,"cabezon-de-liebana",,"ES","39571","0","0","43.13258","-4.57603","0","-1"
"48155","Cabezon Liebana",,"cabezon-liebana",,"ES","39573","0","0","43.13258","-4.57603","0","-1"
"48156","Caborredondo",,"caborredondo",,"ES","39525","0","0","43.39934","-4.15644","0","-1"
"48157","Cabrojo",,"cabrojo",,"ES","39509","0","0","43.32897","-4.19550","0","-1"
"48158","Cabuérniga",,"cabuerniga",,"ES","39510","0","0","43.20371","-4.30376","0","-1"
"48159","Caceo",,"caceo",,"ES","39430","0","0","43.15186","-4.04779","0","-1"
"48160","Cacicedo",,"cacicedo",,"ES","39608","0","0","43.43525","-3.88630","0","-1"
"48161","Cadalso",,"cadalso",,"ES","39232","0","0","42.83406","-3.88635","0","-1"
"48162","Cades",,"cades",,"ES","39550","0","0","43.24310","-4.49937","0","-1"
"48163","Cahecho",,"cahecho",,"ES","39571","0","0","43.16102","-4.55386","0","-1"
"48164","Caldas",,"caldas",,"ES","39580","0","0","43.25194","-4.59969","0","-1"
"48165","Calga",,"calga",,"ES","39451","0","0","43.20023","-4.02037","0","-1"
"48166","Calgar",,"calgar",,"ES","39727","0","0","43.34845","-3.73956","0","-1"
"48167","Caloca",,"caloca",,"ES","39572","0","0","43.04164","-4.56073","0","-1"
"48168","Calseca",,"calseca",,"ES","39728","0","0","43.24231","-3.68409","0","-1"
"48169","Camaleño",,"camaleno",,"ES","39582","0","0","43.15001","-4.69390","0","-1"
"48170","Camargo",,"camargo",,"ES","39609","0","0","43.40862","-3.87571","0","-1"
"48171","Cambarco",,"cambarco",,"ES","39571","0","0","43.15104","-4.56448","0","-1"
"48172","Camesa",,"camesa",,"ES","39418","0","0","42.89504","-4.16569","0","-1"
"48173","Camijanes",,"camijanes",,"ES","39594","0","0","43.33002","-4.48295","0","-1"
"48174","Camino",,"camino",,"ES","39212","0","0","43.03466","-4.17172","0","-1"
"48175","Campillo",,"campillo",,"ES","39696","0","0","43.20699","-3.75186","0","-1"
"48176","Camplengo",,"camplengo",,"ES","39360","0","0","43.39633","-4.07797","0","-1"
"48177","Campo de Ebro",,"campo-de-ebro",,"ES","39250","0","0","42.79605","-3.96584","0","-1"
"48178","Campollo",,"campollo",,"ES","39577","0","0","43.12086","-4.65322","0","-1"
"48179","Campoo de Suso",,"campoo-de-suso",,"ES","39210","0","0","43.01853","-3.97764","0","-1"
"48180","Campoo de Yuso",,"campoo-de-yuso",,"ES","39292","0","0","43.01853","-3.97764","0","-1"
"48181","Campuzano",,"campuzano",,"ES","39300","0","0","43.34304","-4.04102","0","-1"
"48182","Canales",,"canales",,"ES","39507","0","0","43.34545","-4.27062","0","-1"
"48183","Candenosa",,"candenosa",,"ES","39419","0","0","42.85134","-4.12147","0","-1"
"48184","Candolias",,"candolias",,"ES","39685","0","0","43.15786","-3.80337","0","-1"
"48185","Cañeda",,"caneda",,"ES","39491","0","0","43.01802","-4.11869","0","-1"
"48186","Cañedo",,"canedo",,"ES","39806","0","0","43.18056","-3.57507","0","-1"
"48187","Cara",,"cara",,"ES","39528","0","0","43.37546","-4.33769","0","-1"
"48188","Caranceja",,"caranceja",,"ES","39591","0","0","43.33675","-4.16875","0","-1"
"48189","Carandía",,"carandia",,"ES","39479","0","0","43.33771","-3.97722","0","-1"
"48190","Carasa",,"carasa",,"ES","39762","0","0","43.37155","-3.46069","0","-1"
"48191","Carazon",,"carazon",,"ES","39788","0","0","43.33547","-3.32210","0","-1"
"48192","Carmona",,"carmona",,"ES","39558","0","0","43.25420","-4.35910","0","-1"
"48193","Carnerizas",,"carnerizas",,"ES","39790","0","0","43.39523","-3.72236","0","-1"
"48194","Carrascal de Cocejón",,"carrascal-de-cocejon",,"ES","39687","0","0","43.09011","-3.86895","0","-1"
"48195","Carrascal de San Miguel",,"carrascal-de-san-miguel",,"ES","39687","0","0","43.09436","-3.90202","0","-1"
"48196","Carrastrada",,"carrastrada",,"ES","39525","0","0","43.39992","-4.17342","0","-1"
"48197","Carrejo",,"carrejo",,"ES","39592","0","0","43.29359","-4.23845","0","-1"
"48198","Carriazo",,"carriazo",,"ES","39150","0","0","43.47898","-3.67381","0","-1"
"48199","Cartes",,"cartes",,"ES","39311","0","0","43.32322","-4.06976","0","-1"
"48200","Casa del Monte",,"casa-del-monte",,"ES","39718","0","0","43.34082","-3.78790","0","-1"
"48201","Casamaría",,"casamaria",,"ES","39551","0","0","43.32012","-4.51336","0","-1"
"48202","Casar de Periedo",,"casar-de-periedo",,"ES","39591","0","0","43.33615","-4.17779","0","-1"
"48203","Casares",,"casares",,"ES","39438","0","0","43.12810","-4.04016","0","-1"
"48204","Casasola",,"casasola",,"ES","39527","0","0","43.38971","-4.26816","0","-1"
"48205","Casavieja",,"casavieja",,"ES","39860","0","0","43.29150","-3.39073","0","-1"
"48206","Castañeda",,"castaneda",,"ES","39660","0","0","43.31571","-3.95332","0","-1"
"48207","Castanedo",,"castanedo",,"ES","39150","0","0","43.44815","-3.69732","0","-1"
"48208","Castillo",,"castillo",,"ES","39193","0","0","43.45766","-3.55394","0","-1"
"48209","Castillo Pedroso",,"castillo-pedroso",,"ES","39699","0","0","43.21706","-3.96861","0","-1"
"48210","Castrillo de Valdelomar",,"castrillo-de-valdelomar",,"ES","39419","0","0","42.79843","-4.12300","0","-1"
"48211","Castrillo del Haya",,"castrillo-del-haya",,"ES","39418","0","0","42.91221","-4.17773","0","-1"
"48212","Castro Urdiales",,"castro-urdiales",,"ES","39700","0","0","43.38278","-3.21957","0","-1"
"48213","Castro-Cillorigo",,"castro-cillorigo",,"ES","39583","0","0","43.19671","-4.60282","0","-1"
"48214","Casuso",,"casuso",,"ES","39791","0","0","43.41255","-3.54534","0","-1"
"48215","Caviedes",,"caviedes",,"ES","39593","0","0","43.33807","-4.32677","0","-1"
"48216","Caviña",,"cavina",,"ES","39595","0","0","43.31054","-4.38932","0","-1"
"48217","Cazpurrion",,"cazpurrion",,"ES","39688","0","0","43.11939","-3.90389","0","-1"
"48218","Ceceñas",,"cecenas",,"ES","39724","0","0","43.37334","-3.71743","0","-1"
"48219","Ceceño",,"ceceno",,"ES","39528","0","0","43.38190","-4.32745","0","-1"
"48220","Cejancas",,"cejancas",,"ES","39232","0","0","42.87898","-3.90783","0","-1"
"48221","Celada de los Calderones",,"celada-de-los-calderones",,"ES","39210","0","0","43.01323","-4.25477","0","-1"
"48222","Celada Marlantes",,"celada-marlantes",,"ES","39213","0","0","42.94667","-4.10425","0","-1"
"48223","Celis",,"celis",,"ES","39553","0","0","43.28290","-4.43467","0","-1"
"48224","Celucos",,"celucos",,"ES","39553","0","0","43.27528","-4.43405","0","-1"
"48225","Cerbiago",,"cerbiago",,"ES","39849","0","0","43.34797","-3.40765","0","-1"
"48226","Cérdigo",,"cerdigo",,"ES","39798","0","0","43.39968","-3.26606","0","-1"
"48227","Cereceda",,"cereceda",,"ES","39860","0","0","43.31757","-3.41748","0","-1"
"48228","Cerecedas",,"cerecedas",,"ES","39197","0","0","43.45625","-3.49389","0","-1"
"48229","Cerrazo",,"cerrazo",,"ES","39539","0","0","43.36591","-4.12373","0","-1"
"48230","Cervatos",,"cervatos",,"ES","39213","0","0","42.95593","-4.14954","0","-1"
"48231","Cianca",,"cianca",,"ES","39612","0","0","43.36288","-3.89295","0","-1"
"48232","Cicera",,"cicera",,"ES","39580","0","0","43.23631","-4.55005","0","-1"
"48233","Cicero",,"cicero",,"ES","39790","0","0","43.40456","-3.48911","0","-1"
"48234","Cieza",,"cieza",,"ES","39407","0","0","43.22647","-4.12067","0","-1"
"48235","Cigüenza",,"ciguenza",,"ES","39526","0","0","43.38774","-4.18339","0","-1"
"48236","Cires",,"cires",,"ES","39550","0","0","43.24310","-4.49937","0","-1"
"48237","Cobejo",,"cobejo",,"ES","39420","0","0","43.12616","-4.06042","0","-1"
"48238","Cobeña",,"cobena",,"ES","39584","0","0","43.19286","-4.58425","0","-1"
"48239","Cobijón",,"cobijon",,"ES","39507","0","0","43.34108","-4.23810","0","-1"
"48240","Cóbreces",,"cobreces",,"ES","39320","0","0","43.38722","-4.20602","0","-1"
"48241","Cohiño",,"cohino",,"ES","39450","0","0","43.28379","-3.98788","0","-1"
"48242","Colindres",,"colindres",,"ES","39750","0","0","43.39538","-3.44936","0","-1"
"48243","Colio",,"colio",,"ES","39584","0","0","43.19292","-4.63480","0","-1"
"48244","Collado",,"collado",,"ES","39407","0","0","43.24112","-4.09557","0","-1"
"48245","Comillas",,"comillas",,"ES","39520","0","0","43.38564","-4.29151","0","-1"
"48246","Concha",,"concha",,"ES","39527","0","0","43.38547","-4.26680","0","-1"
"48247","Congarna",,"congarna",,"ES","39586","0","0","43.15607","-4.66161","0","-1"
"48248","Coó",,"coo",,"ES","39408","0","0","43.27424","-4.10797","0","-1"
"48249","Corconte",,"corconte",,"ES","39294","0","0","43.03890","-3.89374","0","-1"
"48250","Cornocio",,"cornocio",,"ES","39790","0","0","43.42204","-3.53333","0","-1"
"48251","Coroneles",,"coroneles",,"ES","39250","0","0","42.82371","-4.07697","0","-1"
"48252","Corral",,"corral",,"ES","39460","0","0","43.30414","-4.09960","0","-1"
"48253","Correpoco",,"correpoco",,"ES","39518","0","0","43.16809","-4.27556","0","-1"
"48254","Cortiguera",,"cortiguera",,"ES","39350","0","0","43.41516","-4.04219","0","-1"
"48255","Cos",,"cos",,"ES","39592","0","0","43.28967","-4.22496","0","-1"
"48256","Cosgaya",,"cosgaya",,"ES","39582","0","0","43.10998","-4.72547","0","-1"
"48257","Cosio",,"cosio",,"ES","39559","0","0","43.23166","-4.39929","0","-1"
"48258","Coterillo",,"coterillo",,"ES","39849","0","0","43.26020","-3.78965","0","-1"
"48259","Cotillo de Anievas",,"cotillo-de-anievas",,"ES","39451","0","0","43.20208","-4.00091","0","-1"
"48260","Cotillos",,"cotillos",,"ES","39557","0","0","43.08986","-4.45668","0","-1"
"48261","Coz de Monte",,"coz-de-monte",,"ES","39760","0","0","43.38406","-3.47555","0","-1"
"48262","Cubas",,"cubas",,"ES","39793","0","0","43.42465","-3.70820","0","-1"
"48263","Cubillo de Ebro",,"cubillo-de-ebro",,"ES","39250","0","0","42.80909","-4.03223","0","-1"
"48264","Cucayo",,"cucayo",,"ES","39575","0","0","43.05577","-4.63731","0","-1"
"48265","Cuchia",,"cuchia",,"ES","39318","0","0","43.44318","-4.01512","0","-1"
"48266","Cudón",,"cudon",,"ES","39318","0","0","43.41689","-4.01309","0","-1"
"48267","Cuena",,"cuena",,"ES","39418","0","0","42.85671","-4.21059","0","-1"
"48268","Cueva",,"cueva",,"ES","39574","0","0","43.06682","-4.49719","0","-1"
"48269","Cuillas del Valle",,"cuillas-del-valle",,"ES","39250","0","0","42.78979","-4.00754","0","-1"
"48270","De Raos",,"de-raos",,"ES","39600","0","0","43.43306","-3.82167","0","-1"
"48271","De Valdearroyo",,"de-valdearroyo",,"ES","39213","0","0","42.97274","-4.02818","0","-1"
"48272","Dobares",,"dobares",,"ES","39577","0","0","43.09395","-4.68835","0","-1"
"48273","Dobarganes",,"dobarganes",,"ES","39577","0","0","43.10300","-4.69301","0","-1"
"48274","Dobres",,"dobres",,"ES","39575","0","0","43.06159","-4.64151","0","-1"
"48275","Duález",,"dualez",,"ES","39300","0","0","43.34617","-4.04096","0","-1"
"48276","Dueso",,"dueso",,"ES","39749","0","0","43.45689","-3.45527","0","-1"
"48277","Duña",,"duna",,"ES","39507","0","0","43.33534","-4.21793","0","-1"
"48278","El Alvareo",,"el-alvareo",,"ES","39193","0","0","43.43269","-3.56610","0","-1"
"48279","El Ansar",,"el-ansar",,"ES","39592","0","0","43.29912","-4.16262","0","-1"
"48280","El Arenal de Penagos",,"el-arenal-de-penagos",,"ES","39627","0","0","43.33010","-3.81582","0","-1"
"48281","El Arroyo",,"el-arroyo",,"ES","39577","0","0","43.09099","-4.67628","0","-1"
"48282","El Avellanal",,"el-avellanal",,"ES","39813","0","0","43.27828","-3.64846","0","-1"
"48283","El Bao",,"el-bao",,"ES","39790","0","0","43.45696","-3.89236","0","-1"
"48284","El Barcenal",,"el-barcenal",,"ES","39549","0","0","43.34164","-4.38978","0","-1"
"48285","El Bosque",,"el-bosque",,"ES","39716","0","0","43.39458","-3.71559","0","-1"
"48286","El Callejo",,"el-callejo",,"ES","39750","0","0","43.23351","-3.34311","0","-1"
"48287","El Camino",,"el-camino",,"ES","39849","0","0","43.35360","-3.41843","0","-1"
"48288","El Campo",,"el-campo",,"ES","39880","0","0","42.79605","-3.96584","0","-1"
"48289","El Cerro",,"el-cerro",,"ES","39860","0","0","43.29819","-3.43265","0","-1"
"48290","El Cocejon",,"el-cocejon",,"ES","39687","0","0","43.09011","-3.86895","0","-1"
"48291","El Condado",,"el-condado",,"ES","39718","0","0","43.34476","-3.79065","0","-1"
"48292","El Cristo",,"el-cristo",,"ES","39791","0","0","43.16383","-3.65613","0","-1"
"48293","El Haya",,"el-haya",,"ES","39418","0","0","42.90938","-4.15567","0","-1"
"48294","El Llano",,"el-llano",,"ES","39507","0","0","43.33370","-4.24346","0","-1"
"48295","El Manzanal",,"el-manzanal",,"ES","39791","0","0","43.16383","-3.65613","0","-1"
"48296","El Mazo",,"el-mazo",,"ES","39593","0","0","43.32088","-4.33824","0","-1"
"48297","El Mesón",,"el-meson",,"ES","39430","0","0","43.31981","-3.96355","0","-1"
"48298","El Perujo",,"el-perujo",,"ES","39849","0","0","43.33533","-3.38029","0","-1"
"48299","El Pico",,"el-pico",,"ES","39791","0","0","43.16383","-3.65613","0","-1"
"48300","El Pontarron",,"el-pontarron",,"ES","39780","0","0","43.38139","-3.31990","0","-1"
"48301","El Prado",,"el-prado",,"ES","39805","0","0","43.15638","-3.43162","0","-1"
"48302","El Puente",,"el-puente",,"ES","39788","0","0","43.34959","-3.32635","0","-1"
"48303","El Rellano",,"el-rellano",,"ES","39727","0","0","43.31667","-3.73333","0","-1"
"48304","El Rosario",,"el-rosario",,"ES","39686","0","0","43.12682","-3.83332","0","-1"
"48305","El Tejo",,"el-tejo",,"ES","39528","0","0","43.37015","-4.33308","0","-1"
"48306","El Tojo",,"el-tojo",,"ES","39517","0","0","43.15974","-4.28583","0","-1"
"48307","El Turujal",,"el-turujal",,"ES","39592","0","0","43.29912","-4.16262","0","-1"
"48308","El Vear",,"el-vear",,"ES","39593","0","0","43.31618","-3.44116","0","-1"
"48309","Elechas",,"elechas",,"ES","39130","0","0","43.42182","-3.77454","0","-1"
"48310","Enmedio",,"enmedio",,"ES","39213","0","0","42.97466","-4.12067","0","-1"
"48311","Enterria",,"enterria",,"ES","39582","0","0","43.12775","-4.72839","0","-1"
"48312","Enterrías",,"enterrias",,"ES","39577","0","0","43.09794","-4.67953","0","-1"
"48313","Entrambasaguas",,"entrambasaguas",,"ES","39210","0","0","43.37997","-3.68460","0","-1"
"48314","Entrambasmestas",,"entrambasmestas",,"ES","39682","0","0","43.16938","-3.89696","0","-1"
"48315","Entrepuentes",,"entrepuentes",,"ES","39809","0","0","43.25829","-3.47556","0","-1"
"48316","Esanos",,"esanos",,"ES","39584","0","0","43.18095","-4.57248","0","-1"
"48317","Escalante",,"escalante",,"ES","39795","0","0","43.43679","-3.51410","0","-1"
"48318","Escobedo de Camargo",,"escobedo-de-camargo",,"ES","39609","0","0","43.40578","-3.90049","0","-1"
"48319","Escobedo de Villafufre",,"escobedo-de-villafufre",,"ES","39638","0","0","43.26761","-3.90665","0","-1"
"48320","Esles",,"esles",,"ES","39694","0","0","43.28168","-3.80484","0","-1"
"48321","Espinama",,"espinama",,"ES","39588","0","0","43.12865","-4.78687","0","-1"
"48322","Espinilla",,"espinilla",,"ES","39210","0","0","43.02161","-4.22611","0","-1"
"48323","Espinosa de Bricia",,"espinosa-de-bricia",,"ES","39232","0","0","42.87341","-3.86038","0","-1"
"48324","Esponzues",,"esponzues",,"ES","39699","0","0","43.20522","-3.95492","0","-1"
"48325","Estian",,"estian",,"ES","39791","0","0","43.42047","-3.54791","0","-1"
"48326","Estrada",,"estrada",,"ES","39549","0","0","43.35905","-4.44715","0","-1"
"48327","Estremera",,"estremera",,"ES","39727","0","0","43.31343","-3.79825","0","-1"
"48328","Fombellida",,"fombellida",,"ES","39213","0","0","42.99828","-4.06230","0","-1"
"48329","Fontecha",,"fontecha",,"ES","39212","0","0","43.03159","-4.14910","0","-1"
"48330","Fontibre",,"fontibre",,"ES","39212","0","0","43.01782","-4.18849","0","-1"
"48331","Frama",,"frama",,"ES","39574","0","0","43.14771","-4.59298","0","-1"
"48332","Francos",,"francos",,"ES","39788","0","0","43.35608","-3.31644","0","-1"
"48333","Fresneda",,"fresneda",,"ES","39518","0","0","43.18078","-4.29849","0","-1"
"48334","Fresnedo",,"fresnedo",,"ES","39539","0","0","43.36542","-3.57230","0","-1"
"48335","Fresnedo de Soba",,"fresnedo-de-soba",,"ES","39806","0","0","43.18867","-3.47444","0","-1"
"48336","Fresno",,"fresno",,"ES","39860","0","0","43.31687","-3.44115","0","-1"
"48337","Fresno del Río",,"fresno-del-rio",,"ES","39212","0","0","43.01744","-4.14382","0","-1"
"48338","Fuente De",,"fuente-de",,"ES","39588","0","0","43.14304","-4.81260","0","-1"
"48339","Gajano",,"gajano",,"ES","39792","0","0","43.41161","-3.76551","0","-1"
"48340","Galizano",,"galizano",,"ES","39160","0","0","43.46943","-3.67168","0","-1"
"48341","Gama",,"gama",,"ES","39790","0","0","43.42454","-3.52322","0","-1"
"48342","Gandarilla",,"gandarilla",,"ES","39549","0","0","43.34077","-4.42405","0","-1"
"48343","Ganzo",,"ganzo",,"ES","39300","0","0","43.34617","-4.04096","0","-1"
"48344","Garzón",,"garzon",,"ES","39738","0","0","43.37477","-3.60922","0","-1"
"48345","Gibaja",,"gibaja",,"ES","39809","0","0","43.28333","-3.43333","0","-1"
"48346","Gismana",,"gismana",,"ES","39513","0","0","43.26106","-4.26048","0","-1"
"48347","Golbardo",,"golbardo",,"ES","39590","0","0","43.34137","-4.16054","0","-1"
"48348","Gornazo",,"gornazo",,"ES","39310","0","0","43.41297","-3.98356","0","-1"
"48349","Guardamino",,"guardamino",,"ES","39809","0","0","43.26080","-3.44264","0","-1"
"48350","Guarnizo",,"guarnizo",,"ES","39611","0","0","43.39814","-3.82892","0","-1"
"48351","Güemes",,"guemes",,"ES","39191","0","0","43.45539","-3.63697","0","-1"
"48352","Guriezo",,"guriezo",,"ES","39780","0","0","43.35442","-3.32547","0","-1"
"48353","Guzparras",,"guzparras",,"ES","39682","0","0","43.18514","-3.86059","0","-1"
"48354","Hazas",,"hazas",,"ES","39776","0","0","43.39733","-3.58816","0","-1"
"48355","Hazas de Cesto",,"hazas-de-cesto",,"ES","39738","0","0","43.39733","-3.58816","0","-1"
"48356","Hazas de Soba",,"hazas-de-soba",,"ES","39806","0","0","43.19197","-3.55029","0","-1"
"48357","Helguera",,"helguera",,"ES","39430","0","0","43.34968","-4.09928","0","-1"
"48358","Helgueras",,"helgueras",,"ES","39569","0","0","43.35002","-4.50537","0","-1"
"48359","Helguero",,"helguero",,"ES","39809","0","0","43.25667","-3.49144","0","-1"
"48360","Herada de Soba",,"herada-de-soba",,"ES","39805","0","0","43.19290","-3.44957","0","-1"
"48361","Heras",,"heras",,"ES","39792","0","0","43.39635","-3.76508","0","-1"
"48362","Hermosa",,"hermosa",,"ES","39724","0","0","43.36332","-3.73227","0","-1"
"48363","Herrán",,"herran",,"ES","39360","0","0","43.38130","-4.11015","0","-1"
"48364","Herrera de Camargo",,"herrera-de-camargo",,"ES","39608","0","0","43.42546","-3.86528","0","-1"
"48365","Herrera de Ibio",,"herrera-de-ibio",,"ES","39509","0","0","43.29902","-4.17773","0","-1"
"48366","Hijas",,"hijas",,"ES","39670","0","0","43.28258","-3.98101","0","-1"
"48367","Hinojedo",,"hinojedo",,"ES","39350","0","0","43.39863","-4.05464","0","-1"
"48368","Hormiguera",,"hormiguera",,"ES","39419","0","0","42.87421","-4.13074","0","-1"
"48369","Horna de Ebro",,"horna-de-ebro",,"ES","39213","0","0","42.97883","-4.09181","0","-1"
"48370","Hornedillo",,"hornedillo",,"ES","39686","0","0","43.15554","-3.82747","0","-1"
"48371","Hornedo",,"hornedo",,"ES","39716","0","0","43.36426","-3.62554","0","-1"
"48372","Hortigal",,"hortigal",,"ES","39549","0","0","43.35858","-4.42402","0","-1"
"48373","Hoyos",,"hoyos",,"ES","39418","0","0","42.94027","-4.15055","0","-1"
"48374","Hoz de Abiada",,"hoz-de-abiada",,"ES","39210","0","0","43.01887","-4.28185","0","-1"
"48375","Hoz de Anero",,"hoz-de-anero",,"ES","39794","0","0","43.40706","-3.66201","0","-1"
"48376","Hoz de Marrón",,"hoz-de-marron",,"ES","39849","0","0","43.33912","-3.43975","0","-1"
"48377","Hoznayo",,"hoznayo",,"ES","39716","0","0","43.39018","-3.70103","0","-1"
"48378","Hualle",,"hualle",,"ES","39592","0","0","43.31600","-4.29524","0","-1"
"48379","Ibio",,"ibio",,"ES","39509","0","0","43.31302","-4.17718","0","-1"
"48380","Igollo de Camargo",,"igollo-de-camargo",,"ES","39608","0","0","43.43105","-3.88589","0","-1"
"48381","Iguña",,"iguna",,"ES","39450","0","0","43.18615","-4.05003","0","-1"
