"id","name","french_name","norm_name","norm_french_name","country_code","postal_code","zone1","zone2","lat","lng","note","url_unique"
"4936","Feuguerolles-Bully",,"feuguerolles-bully",,"FR","14320","4","36","49.11381","-0.40273","1304","1"
"4937","Clinchamps-sur-Orne",,"clinchamps-sur-orne",,"FR","14320","4","36","49.07985","-0.40112","1017","1"
"4938","Bully",,"bully",,"FR","14320","4","36","48.81978","-0.69986","878","0"
"4939","Laize-la-Ville",,"laize-la-ville",,"FR","14320","4","36","49.08465","-0.38048","444","1"
"4940","Le Molay-Littry",,"le-molay-littry",,"FR","14330","4","36","49.25318","-0.88683","2999","1"
"4941","Sainte-Marguerite-d'Elle",,"sainte-marguerite-d-elle",,"FR","14330","4","36","49.20750","-1.02215","766","1"
"4942","Cartigny-l'Epinay",,"cartigny-l-epinay",,"FR","14330","4","36","49.23998","-1.01009","647","1"
"4943","Lison",,"lison",,"FR","14330","4","36","49.24824","-1.04552","477","1"
"4944","Le Breuil-en-Bessin",,"le-breuil-en-bessin",,"FR","14330","4","36","49.25758","-0.86174","336","1"
"4945","Saint-Marcouf",,"saint-marcouf",,"FR","14330","4","36","49.25178","-0.99148","335","0"
"4946","Castilly",,"castilly",,"FR","14330","4","36","49.27604","-1.02276","264","1"
"4947","Saon",,"saon",,"FR","14330","4","36","49.27041","-0.85852","230","1"
"4948","Saonnet",,"saonnet",,"FR","14330","4","36","49.27391","-0.87936","204","1"
"4949","Tournières",,"tournieres",,"FR","14330","4","36","49.23262","-0.93366","176","1"
"4950","Cambremer",,"cambremer",,"FR","14340","4","36","49.15111","0.04738","1125","1"
"4951","Beaufour",,"beaufour",,"FR","14340","4","36","49.21339","0.02511","1081","1"
"4952","Saint-Aubin-Lébizay",,"saint-aubin-lebizay",,"FR","14340","4","36","49.20330","0.00564","888","1"
"4953","Le Pré-d'Auge",,"le-pre-d-auge",,"FR","14340","4","36","49.15614","0.14499","843","1"
"4954","Bonnebosq",,"bonnebosq",,"FR","14340","4","36","49.20443","0.07832","717","1"
"4955","Crèvecoeur-en-Auge",,"crevecoeur-en-auge",,"FR","14340","4","36","49.11877","0.01502","533","1"
"4956","Manerbe",,"manerbe",,"FR","14340","4","36","49.18418","0.17506","475","1"
"4957","Beaufour-Druval",,"beaufour-druval",,"FR","14340","4","36","49.21339","0.02511","424","1"
"4958","Grandouet",,"grandouet",,"FR","14340","4","36","49.15859","0.06694","322","1"
"4959","Saint-Ouen-le-Pin",,"saint-ouen-le-pin",,"FR","14340","4","36","49.14753","0.10772","321","1"
"4960","La Houblonnière",,"la-houblonniere",,"FR","14340","4","36","49.12563","0.10322","304","1"
"4961","Valsemé",,"valseme",,"FR","14340","4","36","49.23504","0.09702","275","1"
"4962","Saint-Pair-du-Mont",,"saint-pair-du-mont",,"FR","14340","4","36","49.13174","0.03600","240","1"
"4963","Formentin",,"formentin",,"FR","14340","4","36","49.19784","0.14108","228","1"
"4964","Saint-Loup-de-Fribois",,"saint-loup-de-fribois",,"FR","14340","4","36","49.11403","0.00975","209","1"
"4965","Auvillars",,"auvillars",,"FR","14340","4","36","49.19718","0.06567","207","1"
"4966","Saint-Laurent-du-Mont",,"saint-laurent-du-mont",,"FR","14340","4","36","49.14066","0.03642","189","1"
"4967","Saint-Aubin-sur-Algot",,"saint-aubin-sur-algot",,"FR","14340","4","36","49.12919","0.08865","174","1"
"4968","Notre-Dame-de-Livaye",,"notre-dame-de-livaye",,"FR","14340","4","36","49.11452","0.04275","133","1"
"4969","Corbon",,"corbon",,"FR","14340","4","36","49.13997","-0.03268","129","0"
"4970","La Roque-Baignard",,"la-roque-baignard",,"FR","14340","4","36","49.17880","0.09884","127","1"
"4971","La Boissière",,"la-boissiere",,"FR","14340","4","36","49.13648","0.13016","127","0"
"4972","Notre-Dame-d'Estrées",,"notre-dame-d-estrees",,"FR","14340","4","36","49.14573","-0.00941","124","1"
"4973","Repentigny",,"repentigny",,"FR","14340","4","36","49.19133","0.04617","95","1"
"4974","Rumesnil",,"rumesnil",,"FR","14340","4","36","49.18467","0.03017","92","1"
"4975","Léaupartie",,"leaupartie",,"FR","14340","4","36","49.18403","0.04200","69","1"
"4976","Montreuil-en-Auge",,"montreuil-en-auge",,"FR","14340","4","36","49.17179","0.05247","53","1"
"4977","Le Fournet",,"le-fournet",,"FR","14340","4","36","49.20290","0.10474","50","1"
"4978","Saint-Martin-des-Besaces",,"saint-martin-des-besaces",,"FR","14350","4","36","49.01157","-0.84456","1148","1"
"4979","La Graverie",,"la-graverie",,"FR","14350","4","36","48.89357","-0.88122","1144","1"
"4980","Le Bény-Bocage",,"le-beny-bocage",,"FR","14350","4","36","48.93689","-0.83922","957","1"
"4981","Sainte-Marie-Laumont",,"sainte-marie-laumont",,"FR","14350","4","36","48.92067","-0.90058","619","1"
"4982","Le Tourneur",,"le-tourneur",,"FR","14350","4","36","48.96391","-0.81959","568","1"
"4983","Campeaux",,"campeaux",,"FR","14350","4","36","48.95064","-0.93157","511","0"
"4984","Beaulieu",,"beaulieu",,"FR","14350","4","36","48.91038","-0.81845","420","0"
"4985","Dampierre",,"dampierre",,"FR","14350","4","36","49.04328","-0.86851","376","0"
"4986","Carville",,"carville",,"FR","14350","4","36","48.92960","-0.86031","341","1"
"4987","Saint-Pierre-Tarentaine",,"saint-pierre-tarentaine",,"FR","14350","4","36","48.96443","-0.79382","310","1"
"4988","La Ferrière-Harang",,"la-ferriere-harang",,"FR","14350","4","36","48.97475","-0.89150","307","1"
"4989","Montchauvet",,"montchauvet",,"FR","14350","4","36","48.94321","-0.73885","292","0"
"4990","Saint-Ouen-des-Besaces",,"saint-ouen-des-besaces",,"FR","14350","4","36","49.02182","-0.84753","279","1"
"4991","Le Reculey",,"le-reculey",,"FR","14350","4","36","48.90867","-0.84479","247","1"
"4992","Saint-Martin-Don",,"saint-martin-don",,"FR","14350","4","36","48.92917","-0.94415","243","1"
"4993","Mont-Bertrand",,"mont-bertrand",,"FR","14350","4","36","48.96546","-0.91673","241","1"
"4994","Etouvy",,"etouvy",,"FR","14350","4","36","48.89343","-0.88862","211","1"
"4995","La Ferrière-au-Doyen",,"la-ferriere-au-doyen",,"FR","14350","4","36","49.03377","-0.81036","211","0"
"4996","Saint-Charles-de-Percy",,"saint-charles-de-percy",,"FR","14350","4","36","48.92506","-0.78785","184","1"
"4997","Saint-Jean-des-Essartiers",,"saint-jean-des-essartiers",,"FR","14350","4","36","49.04492","-0.83808","179","1"
"4998","Bures-les-Monts",,"bures-les-monts",,"FR","14350","4","36","48.94781","-0.96565","132","1"
"4999","Montchamp",,"montchamp",,"FR","14350","4","36","48.92033","-0.76636","131","0"
"5000","Saint-Denis-Maisoncelles",,"saint-denis-maisoncelles",,"FR","14350","4","36","48.98142","-0.85805","95","1"
"5001","Le Désert",,"le-desert",,"FR","14350","4","36","48.90513","-0.81186","78","1"
"5002","Malloué",,"malloue",,"FR","14350","4","36","48.94383","-0.95606","31","1"
"5003","Trouville-sur-Mer",,"trouville-sur-mer",,"FR","14360","4","36","49.36574","0.08043","5147","1"
"5004","Argences",,"argences",,"FR","14370","4","36","49.12677","-0.16439","3538","1"
"5005","Moult",,"moult",,"FR","14370","4","36","49.11659","-0.16550","1627","1"
"5006","Billy",,"billy",,"FR","14370","4","36","49.09138","-0.19266","824","0"
"5007","Méry-Corbon",,"mery-corbon",,"FR","14370","4","36","49.13644","-0.08287","823","1"
"5008","Airan",,"airan",,"FR","14370","4","36","49.10160","-0.15211","606","1"
"5009","Vimont",,"vimont",,"FR","14370","4","36","49.12263","-0.20038","532","1"
"5010","Chicheboville",,"chicheboville",,"FR","14370","4","36","49.10947","-0.22433","527","1"
"5011","Bellengreville",,"bellengreville",,"FR","14370","4","36","49.12582","-0.21212","474","0"
"5012","Croissanville",,"croissanville",,"FR","14370","4","36","49.12010","-0.10053","425","1"
"5013","Canteloup",,"canteloup",,"FR","14370","4","36","49.13570","-0.13079","180","0"
"5014","Cléville",,"cleville",,"FR","14370","4","36","49.15648","-0.09321","167","0"
"5015","Bissières",,"bissieres",,"FR","14370","4","36","49.11353","-0.09123","142","1"
"5016","Saint-Sever-Calvados",,"saint-sever-calvados",,"FR","14380","4","36","48.83997","-1.04800","1414","1"
"5017","Saint-Aubin-des-Bois",,"saint-aubin-des-bois",,"FR","14380","4","36","48.82997","-1.12935","982","0"
"5018","Mesnil-Clinchamps",,"mesnil-clinchamps",,"FR","14380","4","36","48.85224","-0.99075","958","1"
"5019","Landelles-et-Coupigny",,"landelles-et-coupigny",,"FR","14380","4","36","48.88718","-0.99722","837","1"
"5020","Beaumesnil",,"beaumesnil",,"FR","14380","4","36","48.89411","-0.98268","600","0"
"5021","Saint-Manvieu-Bocage",,"saint-manvieu-bocage",,"FR","14380","4","36","48.82528","-0.97691","554","1"
"5022","Pont-Farcy",,"pont-farcy",,"FR","14380","4","36","48.93664","-1.03335","535","1"
"5023","Courson",,"courson",,"FR","14380","4","36","48.85419","-1.08156","452","1"
"5024","Annebecq",,"annebecq",,"FR","14380","4","36","48.90784","-0.97275","404","1"
"5025","Champ-du-Boult",,"champ-du-boult",,"FR","14380","4","36","48.79308","-1.00766","382","1"
"5026","Sept-Frères",,"sept-freres",,"FR","14380","4","36","48.86306","-1.02998","369","1"
"5027","Le Gast",,"le-gast",,"FR","14380","4","36","48.79581","-1.07588","255","1"
"5028","Le Mesnil-Robert",,"le-mesnil-robert",,"FR","14380","4","36","48.87546","-0.95643","175","1"
"5029","Fontenermont",,"fontenermont",,"FR","14380","4","36","48.82341","-1.10554","151","1"
"5030","Le Mesnil-Caussois",,"le-mesnil-caussois",,"FR","14380","4","36","48.85493","-1.01692","124","1"
"5031","Pleines-OEuvres",,"pleines-oeuvres",,"FR","14380","4","36","48.94105","-1.00520","116","1"
"5032","Sainte-Marie-Outre-l'Eau",,"sainte-marie-outre-l-eau",,"FR","14380","4","36","48.93553","-1.02418","93","1"
"5033","Pont-Bellanger",,"pont-bellanger",,"FR","14380","4","36","48.93378","-0.97675","71","1"
"5034","Le Mesnil-Benoist",,"le-mesnil-benoist",,"FR","14380","4","36","48.86513","-0.98783","52","1"
"5035","Cabourg",,"cabourg",,"FR","14390","4","36","49.28587","-0.12250","4037","1"
"5036","Petiville",,"petiville",,"FR","14390","4","36","49.24277","-0.17476","1057","0"
"5037","Varaville",,"varaville",,"FR","14390","4","36","49.25373","-0.16059","778","1"
"5038","Bayeux",,"bayeux",,"FR","14400","4","36","49.27645","-0.70553","14915","1"
"5039","Etréham",,"etreham",,"FR","14400","4","36","49.32257","-0.79914","6252","1"
"5040","Saint-Vigor-le-Grand",,"saint-vigor-le-grand",,"FR","14400","4","36","49.28177","-0.68628","2071","1"
"5041","Le Manoir",,"le-manoir",,"FR","14400","4","36","49.28331","-0.59417","1238","0"
"5042","Sommervieu",,"sommervieu",,"FR","14400","4","36","49.29326","-0.64629","988","1"
"5043","Longues-sur-Mer",,"longues-sur-mer",,"FR","14400","4","36","49.33495","-0.70013","706","1"
"5044","Tour-en-Bessin",,"tour-en-bessin",,"FR","14400","4","36","49.29589","-0.77965","602","1"
"5045","Sully",,"sully",,"FR","14400","4","36","49.29911","-0.73714","581","0"
"5046","Subles",,"subles",,"FR","14400","4","36","49.24016","-0.75202","565","1"
"5047","Crouay",,"crouay",,"FR","14400","4","36","49.26682","-0.80782","522","1"
"5048","Saint-Martin-des-Entrées",,"saint-martin-des-entrees",,"FR","14400","4","36","49.26734","-0.67252","490","1"
"5049","Ryes",,"ryes",,"FR","14400","4","36","49.31581","-0.62914","477","1"
"5050","Nonant",,"nonant",,"FR","14400","4","36","49.24281","-0.63926","439","1"
"5051","Esquay-sur-Seulles",,"esquay-sur-seulles",,"FR","14400","4","36","49.27254","-0.61872","354","1"
"5052","Monceaux-en-Bessin",,"monceaux-en-bessin",,"FR","14400","4","36","49.24783","-0.69371","352","1"
"5053","Maisons",,"maisons",,"FR","14400","4","36","49.31407","-0.75169","322","0"
"5054","Vaux-sur-Aure",,"vaux-sur-aure",,"FR","14400","4","36","49.30485","-0.70352","317","1"
"5055","Vaux-sur-Seulles",,"vaux-sur-seulles",,"FR","14400","4","36","49.26084","-0.62837","317","1"
"5056","Blay",,"blay",,"FR","14400","4","36","49.27073","-0.84049","308","1"
"5057","Mosles",,"mosles",,"FR","14400","4","36","49.30942","-0.81995","305","1"
"5058","Saint-Loup-Hors",,"saint-loup-hors",,"FR","14400","4","36","49.26613","-0.71220","295","1"
"5059","Vaucelles",,"vaucelles",,"FR","14400","4","36","49.28549","-0.73615","288","0"
"5060","Agy",,"agy",,"FR","14400","4","36","49.23937","-0.76438","256","1"
"5061","Vienne-en-Bessin",,"vienne-en-bessin",,"FR","14400","4","36","49.27844","-0.60693","252","1"
"5062","Condé-sur-Seulles",,"conde-sur-seulles",,"FR","14400","4","36","49.22579","-0.63501","235","1"
"5063","Arganchy",,"arganchy",,"FR","14400","4","36","49.23558","-0.74182","224","1"
"5064","Guéron",,"gueron",,"FR","14400","4","36","49.24885","-0.71272","219","1"
"5065","Ranchy",,"ranchy",,"FR","14400","4","36","49.25312","-0.75795","187","1"
"5066","Barbeville",,"barbeville",,"FR","14400","4","36","49.27483","-0.74843","186","1"
"5067","Cottun",,"cottun",,"FR","14400","4","36","49.27170","-0.79077","181","1"
"5068","Magny-en-Bessin",,"magny-en-bessin",,"FR","14400","4","36","49.30502","-0.66578","140","1"
"5069","Cussy",,"cussy",,"FR","14400","4","36","49.28443","-0.76442","138","1"
"5070","Presles",,"presles",,"FR","14410","4","36","48.87679","-0.78115","3866","0"
"5071","Pierres",,"pierres",,"FR","14410","4","36","48.87134","-0.73436","2777","0"
"5072","Rully",,"rully",,"FR","14410","4","36","48.82526","-0.71451","1606","0"
"5073","Viessoix",,"viessoix",,"FR","14410","4","36","48.83900","-0.79958","712","1"
"5074","Bernières-le-Patry",,"bernieres-le-patry",,"FR","14410","4","36","48.81419","-0.73659","549","1"
"5075","Estry",,"estry",,"FR","14410","4","36","48.89672","-0.73431","349","1"
"5076","Le Theil-Bocage",,"le-theil-bocage",,"FR","14410","4","36","48.88090","-0.71515","261","1"
"5077","Chênedollé",,"chenedolle",,"FR","14410","4","36","48.85486","-0.76162","238","1"
"5078","Burcy",,"burcy",,"FR","14410","4","36","48.86710","-0.80384","164","0"
"5079","La Rocque",,"la-rocque",,"FR","14410","4","36","48.88926","-0.67636","101","1"
"5080","Vassy",,"vassy",,"FR","14410","4","36","48.85295","-0.67372","85","0"
"5081","Potigny",,"potigny",,"FR","14420","4","36","48.97034","-0.24221","1738","1"
"5082","Ussy",,"ussy",,"FR","14420","4","36","48.94661","-0.28095","857","1"
"5083","Villers-Canivet",,"villers-canivet",,"FR","14420","4","36","48.94097","-0.25632","680","1"
"5084","Soumont-Saint-Quentin",,"soumont-saint-quentin",,"FR","14420","4","36","48.97811","-0.23366","555","1"
"5085","Bons-Tassilly",,"bons-tassilly",,"FR","14420","4","36","48.95792","-0.22266","399","1"
"5086","Angerville",,"angerville",,"FR","14430","4","36","49.24323","-0.03262","3443","0"
"5087","Dozulé",,"dozule",,"FR","14430","4","36","49.23126","-0.04304","1867","1"
"5088","Annebault",,"annebault",,"FR","14430","4","36","49.25190","0.05992","404","1"
"5089","Hotot-en-Auge",,"hotot-en-auge",,"FR","14430","4","36","49.16629","-0.05465","306","1"
"5090","Putot-en-Auge",,"putot-en-auge",,"FR","14430","4","36","49.21693","-0.06766","302","1"
"5091","Cresseveuille",,"cresseveuille",,"FR","14430","4","36","49.23887","0.01441","280","1"
"5092","Danestal",,"danestal",,"FR","14430","4","36","49.25717","0.01736","265","1"
"5093","Beuvron-en-Auge",,"beuvron-en-auge",,"FR","14430","4","36","49.18748","-0.04575","226","1"
"5094","Douville-en-Auge",,"douville-en-auge",,"FR","14430","4","36","49.26137","-0.02308","223","1"
"5095","Saint-Jouin",,"saint-jouin",,"FR","14430","4","36","49.20997","-0.01452","212","1"
"5096","Branville",,"branville",,"FR","14430","4","36","49.27313","0.02398","194","1"
"5097","Cricqueville-en-Auge",,"cricqueville-en-auge",,"FR","14430","4","36","49.24094","-0.06223","190","1"
"5098","Saint-Léger-Dubosq",,"saint-leger-dubosq",,"FR","14430","4","36","49.22579","-0.03091","188","1"
"5099","Goustranville",,"goustranville",,"FR","14430","4","36","49.21782","-0.09803","180","1"
"5100","Bourgeauville",,"bourgeauville",,"FR","14430","4","36","49.27328","0.05488","144","1"
"5101","Victot-Pontfol",,"victot-pontfol",,"FR","14430","4","36","49.16662","-0.01639","129","1"
"5102","Heuland",,"heuland",,"FR","14430","4","36","49.26870","0.00282","86","1"
"5103","Gerrots",,"gerrots",,"FR","14430","4","36","49.19230","-0.00496","57","1"
"5104","Douvres-la-Délivrande",,"douvres-la-delivrande",,"FR","14440","4","36","49.29677","-0.37535","5139","1"
"5105","Cresserons",,"cresserons",,"FR","14440","4","36","49.28611","-0.35697","1246","1"
"5106","Tailleville",,"tailleville",,"FR","14440","4","36","49.30430","-0.40927","373","1"
"5107","Bény-sur-Mer",,"beny-sur-mer",,"FR","14440","4","36","49.29132","-0.43298","330","1"
"5108","Plumetot",,"plumetot",,"FR","14440","4","36","49.27942","-0.35694","226","1"
"5109","Grandcamp-Maisy",,"grandcamp-maisy",,"FR","14450","4","36","49.38631","-1.04794","1787","1"
"5110","Saint-Pierre-du-Mont",,"saint-pierre-du-mont",,"FR","14450","4","36","49.38754","-0.97891","188","0"
"5111","Cricqueville-en-Bessin",,"cricqueville-en-bessin",,"FR","14450","4","36","49.37697","-1.00037","185","1"
"5112","Colombelles",,"colombelles",,"FR","14460","4","36","49.20406","-0.29682","5907","1"
"5113","Courseulles-sur-Mer",,"courseulles-sur-mer",,"FR","14470","4","36","49.32956","-0.45777","4166","1"
"5114","Graye-sur-Mer",,"graye-sur-mer",,"FR","14470","4","36","49.32992","-0.47351","650","1"
"5115","Reviers",,"reviers",,"FR","14470","4","36","49.30135","-0.46563","556","1"
"5116","Creully",,"creully",,"FR","14480","4","36","49.28455","-0.54023","1537","1"
"5117","Coulombs",,"coulombs",,"FR","14480","4","36","49.25248","-0.56065","1341","0"
"5118","Le Fresne-Camilly",,"le-fresne-camilly",,"FR","14480","4","36","49.26019","-0.48904","842","1"
"5119","Lantheuil",,"lantheuil",,"FR","14480","4","36","49.26796","-0.51790","664","1"
"5120","Banville",,"banville",,"FR","14480","4","36","49.31249","-0.49219","617","1"
"5121","Saint-Gabriel-Brécy",,"saint-gabriel-brecy",,"FR","14480","4","36","49.26389","-0.57485","357","1"
"5122","Amblie",,"amblie",,"FR","14480","4","36","49.29244","-0.48721","274","1"
"5123","Sainte-Croix-sur-Mer",,"sainte-croix-sur-mer",,"FR","14480","4","36","49.31345","-0.51089","227","1"
"5124","Crépon",,"crepon",,"FR","14480","4","36","49.31690","-0.54972","212","1"
"5125","Cully",,"cully",,"FR","14480","4","36","49.25072","-0.53473","175","0"
"5126","Colombiers-sur-Seulles",,"colombiers-sur-seulles",,"FR","14480","4","36","49.29332","-0.51165","168","1"
"5127","Tierceville",,"tierceville",,"FR","14480","4","36","49.29212","-0.53037","159","1"
"5128","Villiers-le-Sec",,"villiers-le-sec",,"FR","14480","4","36","49.29081","-0.56561","157","0"
"5129","Bazenville",,"bazenville",,"FR","14480","4","36","49.30107","-0.58744","147","1"
"5130","Rucqueville",,"rucqueville",,"FR","14480","4","36","49.25762","-0.58375","137","1"
"5131","Campigny",,"campigny",,"FR","14490","4","36","49.24236","-0.80967","861","0"
"5132","Balleroy",,"balleroy",,"FR","14490","4","36","49.18079","-0.83864","828","1"
"5133","Saint-Paul-du-Vernay",,"saint-paul-du-vernay",,"FR","14490","4","36","49.18915","-0.76169","654","1"
"5134","Le Tronquay",,"le-tronquay",,"FR","14490","4","36","49.22574","-0.82003","476","0"
"5135","Vaubadon",,"vaubadon",,"FR","14490","4","36","49.20701","-0.83510","390","1"
"5136","Noron-la-Poterie",,"noron-la-poterie",,"FR","14490","4","36","49.22688","-0.77455","294","1"
"5137","La Bazoque",,"la-bazoque",,"FR","14490","4","36","49.16238","-0.86818","248","0"
"5138","Litteau",,"litteau",,"FR","14490","4","36","49.15265","-0.90411","246","1"
"5139","Planquery",,"planquery",,"FR","14490","4","36","49.15533","-0.83930","232","1"
"5140","Trungy",,"trungy",,"FR","14490","4","36","49.19755","-0.72714","225","1"
"5141","Cahagnolles",,"cahagnolles",,"FR","14490","4","36","49.15731","-0.75992","212","1"
"5142","Montfiquet",,"montfiquet",,"FR","14490","4","36","49.16787","-0.89376","99","1"
"5143","Castillon",,"castillon",,"FR","14490","4","36","49.20000","-0.80000","92","0"
"5144","Vire",,"vire",,"FR","14500","4","36","48.83975","-0.89051","12998","0"
"5145","Saint-Germain-de-Tallevende-la-Lande-Vaumont",,"saint-germain-de-tallevende-la-lande-vaumont",,"FR","14500","4","36","48.80037","-0.90229","1969","1"
"5146","Vaudry",,"vaudry",,"FR","14500","4","36","48.84113","-0.85321","1553","1"
"5147","Roullours",,"roullours",,"FR","14500","4","36","48.83178","-0.83793","866","1"
"5148","Truttemer-le-Grand",,"truttemer-le-grand",,"FR","14500","4","36","48.78092","-0.81898","610","1"
"5149","Saint-Martin-de-Tallevende",,"saint-martin-de-tallevende",,"FR","14500","4","36","48.84473","-0.91328","501","1"
"5150","Maisoncelles-la-Jourdan",,"maisoncelles-la-jourdan",,"FR","14500","4","36","48.80005","-0.85026","482","1"
"5151","Campagnolles",,"campagnolles",,"FR","14500","4","36","48.88985","-0.92468","454","1"
"5152","Coulonces",,"coulonces",,"FR","14500","4","36","48.87466","-0.91517","210","0"
"5153","Truttemer-le-Petit",,"truttemer-le-petit",,"FR","14500","4","36","48.77229","-0.81525","121","1"
"5154","Houlgate",,"houlgate",,"FR","14510","4","36","49.30053","-0.07505","1934","1"
"5155","Gonneville-sur-Mer",,"gonneville-sur-mer",,"FR","14510","4","36","49.28063","-0.04059","605","1"
"5156","Port-en-Bessin-Huppain",,"port-en-bessin-huppain",,"FR","14520","4","36","49.34084","-0.77134","1990","1"
"5157","Sainte-Honorine-des-Pertes",,"sainte-honorine-des-pertes",,"FR","14520","4","36","49.34817","-0.80533","560","1"
"5158","Commes",,"commes",,"FR","14520","4","36","49.33786","-0.73684","428","1"
"5159","Huppain",,"huppain",,"FR","14520","4","36","49.34084","-0.77134","252","1"
"5160","Luc-sur-Mer",,"luc-sur-mer",,"FR","14530","4","36","49.31101","-0.35553","3242","1"
"5161","Soliers",,"soliers",,"FR","14540","4","36","49.13543","-0.29524","2132","1"
"5162","Bourguébus",,"bourguebus",,"FR","14540","4","36","49.12120","-0.29574","1320","1"
"5163","Grentheville",,"grentheville",,"FR","14540","4","36","49.14980","-0.28710","942","1"
"5164","Garcelles-Secqueville",,"garcelles-secqueville",,"FR","14540","4","36","49.10219","-0.26967","717","1"
"5165","Rocquancourt",,"rocquancourt",,"FR","14540","4","36","49.09521","-0.32423","707","1"
"5166","Saint-Aignan-de-Cramesnil",,"saint-aignan-de-cramesnil",,"FR","14540","4","36","49.08027","-0.27484","475","1"
"5167","Hubert-Folie",,"hubert-folie",,"FR","14540","4","36","49.12814","-0.31422","324","1"
"5168","Conteville",,"conteville",,"FR","14540","4","36","49.08887","-0.23687","194","0"
"5169","Poussy-la-Campagne",,"poussy-la-campagne",,"FR","14540","4","36","49.08044","-0.22185","100","1"
"5170","Tilly-la-Campagne",,"tilly-la-campagne",,"FR","14540","4","36","49.11091","-0.30594","97","1"
"5171","Blainville-sur-Orne",,"blainville-sur-orne",,"FR","14550","4","36","49.22877","-0.29896","5466","1"
"5172","Clécy",,"clecy",,"FR","14570","4","36","48.91653","-0.48257","1246","1"
"5173","Saint-Rémy",,"saint-remy",,"FR","14570","4","36","48.93833","-0.50537","1037","0"
"5174","Saint-Lambert",,"saint-lambert",,"FR","14570","4","36","48.93731","-0.54891","402","0"
"5175","La Villette",,"la-villette",,"FR","14570","4","36","48.91237","-0.54383","175","1"
"5176","Le Vey",,"le-vey",,"FR","14570","4","36","48.91709","-0.47115","83","1"
"5177","Moyaux",,"moyaux",,"FR","14590","4","36","49.19519","0.35621","1335","1"
"5178","Fumichon",,"fumichon",,"FR","14590","4","36","49.17246","0.37186","272","1"
"5179","Ouilly-du-Houley",,"ouilly-du-houley",,"FR","14590","4","36","49.16766","0.32911","189","1"
"5180","Le Pin",,"le-pin",,"FR","14590","4","36","49.21118","0.33514","122","0"
"5181","Honfleur",,"honfleur",,"FR","14600","4","36","49.41947","0.23260","8355","1"
"5182","La Rivière-Saint-Sauveur",,"la-riviere-saint-sauveur",,"FR","14600","4","36","49.40762","0.27344","1756","1"
"5183","Vasouy",,"vasouy",,"FR","14600","4","36","49.41867","0.19663","1684","1"
"5184","Ablon",,"ablon",,"FR","14600","4","36","49.39395","0.29551","1165","1"
"5185","Gonneville-sur-Honfleur",,"gonneville-sur-honfleur",,"FR","14600","4","36","49.38490","0.24247","780","1"
"5186","Genneville",,"genneville",,"FR","14600","4","36","49.37020","0.27477","712","1"
"5187","Fourneville",,"fourneville",,"FR","14600","4","36","49.35671","0.23511","473","1"
"5188","Pennedepie",,"pennedepie",,"FR","14600","4","36","49.40598","0.17028","325","1"
"5189","Equemauville",,"equemauville",,"FR","14600","4","36","49.39212","0.20750","316","1"
"5190","Barneville-la-Bertran",,"barneville-la-bertran",,"FR","14600","4","36","49.38756","0.18742","144","1"
"5191","Cairon",,"cairon",,"FR","14610","4","36","49.23796","-0.45058","1619","1"
"5192","Cambes-en-Plaine",,"cambes-en-plaine",,"FR","14610","4","36","49.23239","-0.38540","1561","1"
"5193","Thaon",,"thaon",,"FR","14610","4","36","49.25802","-0.45794","1478","1"
"5194","Basly",,"basly",,"FR","14610","4","36","49.27860","-0.42352","886","1"
"5195","Anguerny",,"anguerny",,"FR","14610","4","36","49.26699","-0.40134","842","1"
"5196","Villons-les-Buissons",,"villons-les-buissons",,"FR","14610","4","36","49.24126","-0.40644","681","1"
"5197","Anisy",,"anisy",,"FR","14610","4","36","49.25268","-0.39171","680","1"
"5198","Fontaine-Henry",,"fontaine-henry",,"FR","14610","4","36","49.27626","-0.45236","487","1"
"5199","Colomby-sur-Thaon",,"colomby-sur-thaon",,"FR","14610","4","36","49.26504","-0.41363","437","1"
"5200","Epron",,"epron",,"FR","14610","4","36","49.22264","-0.37026","425","1"
"5201","Morteaux-Couliboeuf",,"morteaux-couliboeuf",,"FR","14620","4","36","48.92487","-0.07381","517","1"
"5202","Crocy",,"crocy",,"FR","14620","4","36","48.88023","-0.06563","300","1"
"5203","Damblainville",,"damblainville",,"FR","14620","4","36","48.91510","-0.11433","210","1"
"5204","Beaumais",,"beaumais",,"FR","14620","4","36","48.89517","-0.07574","188","1"
"5205","Fourches",,"fourches",,"FR","14620","4","36","48.86032","-0.07783","165","1"
"5206","Les Moutiers-en-Auge",,"les-moutiers-en-auge",,"FR","14620","4","36","48.90024","-0.01213","124","1"
"5207","Norrey-en-Auge",,"norrey-en-auge",,"FR","14620","4","36","48.91280","-0.01440","96","1"
"5208","Barou-en-Auge",,"barou-en-auge",,"FR","14620","4","36","48.93250","-0.04270","84","1"
"5209","Le Marais-la-Chapelle",,"le-marais-la-chapelle",,"FR","14620","4","36","48.88009","-0.01479","82","1"
"5210","Frénouville",,"frenouville",,"FR","14630","4","36","49.13671","-0.24432","1615","1"
"5211","Cagny",,"cagny",,"FR","14630","4","36","49.14742","-0.25655","1327","0"
"5212","Emiéville",,"emieville",,"FR","14630","4","36","49.15333","-0.22218","277","1"
"5213","Villers-sur-Mer",,"villers-sur-mer",,"FR","14640","4","36","49.32382","-0.00533","2574","1"
"5214","Auberville",,"auberville",,"FR","14640","4","36","49.30701","-0.02631","434","1"
