"id","country_code","postCode","point","note","zone1_id","zone2_id","names","slugs","languages","mains"
"62","FR","01150","POINT(5.27759 45.89014)","796","22","23","Sainte-Julie","sainte-julie","fr","0"
"63","FR","01150","POINT(5.41688 45.87660)","256","22","23","Souclin","souclin","fr","0"
"64","FR","01160","POINT(5.33585 46.04905)","2532","22","23","Pont-d'Ain","pont-d-ain","fr","0"
"65","FR","01160","POINT(5.37130 46.08150)","1485","22","23","Neuville-sur-Ain","neuville-sur-ain","fr","0"
"66","FR","01160","POINT(5.28802 46.00358)","1420","22","23","Priay","priay","fr","0"
"67","FR","01160","POINT(5.31728 46.05932)","1112","22","23","Druillat","druillat","fr","0"
"68","FR","01160","POINT(5.31712 46.04075)","552","22","23","Varambon","varambon","fr","0"
"69","FR","01160","POINT(5.26115 46.11119)","312","22","23","La Tranclière","la-trancliere","fr","0"
"70","FR","01160","POINT(5.32820 46.10216)","165","22","23","Saint-Martin-du-Mont","saint-martin-du-mont-fr-01160","fr","0"
"71","FR","01170","POINT(6.05790 46.33219)","9544","22","23","Gex","gex","fr","0"
"72","FR","01170","POINT(6.06874 46.31847)","3336","22","23","Cessy","cessy","fr","0"
"73","FR","01170","POINT(6.01291 46.28097)","1736","22","23","Crozet","crozet","fr","0"
"74","FR","01170","POINT(6.07359 46.29756)","1561","22","23","Ségny","segny","fr","0"
"75","FR","01170","POINT(6.08848 46.34753)","527","22","23","Vesancy","vesancy","fr","0"
"76","FR","01170","POINT(5.99627 46.36625)","386","22","23","Mijoux","mijoux-fr-01170","fr","0"
"77","FR","01170","POINT(6.03958 46.30915)","97","22","23","Echenevex","echenevex","fr","0"
"78","FR","01170","POINT(6.04243 46.28196)","78","22","23","Chevry","chevry-fr-01170","fr","0"
"79","FR","01190","POINT(4.93780 46.43073)","2161","22","23","Pont-de-Vaux","pont-de-vaux","fr","0"
"80","FR","01190","POINT(4.99831 46.41505)","1404","22","23","Saint-Etienne-sur-Reyssouze","saint-etienne-sur-reyssouze","fr","0"
"81","FR","01190","POINT(4.97160 46.43889)","1097","22","23","Saint-Bénigne","saint-benigne","fr","0"
"82","FR","01190","POINT(4.92023 46.43196)","871","22","23","Reyssouze","reyssouze","fr","0"
"83","FR","01190","POINT(4.94770 46.37901)","835","22","23","Chevroux","chevroux-fr-01190","fr","0"
"84","FR","01190","POINT(4.93892 46.42000)","670","22","23","Gorrevod","gorrevod","fr","0"
"85","FR","01190","POINT(4.99119 46.42959)","664","22","23","Chavannes-sur-Reyssouze","chavannes-sur-reyssouze","fr","0"
"86","FR","01190","POINT(4.97992 46.49707)","646","22","23","Sermoyer","sermoyer","fr","0"
"87","FR","01190","POINT(4.91519 46.39218)","515","22","23","Ozan","ozan","fr","0"
"88","FR","01190","POINT(4.91058 46.40703)","491","22","23","Boz","boz","fr","0"
"89","FR","01190","POINT(4.96254 46.47007)","360","22","23","Arbigny","arbigny","fr","0"
"90","FR","01190","POINT(4.99615 46.38131)","169","22","23","Boissey","boissey-fr-01190","fr","0"
"91","FR","01200","POINT(5.82712 46.10784)","11821","22","23","Bellegarde-sur-Valserine","bellegarde-sur-valserine","fr","0"
"92","FR","01200","POINT(5.80010 46.14323)","3040","22","23","Châtillon-en-Michaille","chatillon-en-michaille","fr","0"
"93","FR","01200","POINT(5.83477 46.12487)","1036","22","23","Lancrans","lancrans","fr","0"
"94","FR","01200","POINT(5.77211 46.05810)","966","22","23","Injoux-Génissiat","injoux-genissiat","fr","0"
"95","FR","01200","POINT(5.85980 46.08011)","964","22","23","Eloise","eloise","fr","0"
"96","FR","01200","POINT(5.82300 46.14996)","536","22","23","Confort","confort","fr","0"
"97","FR","01200","POINT(5.88404 46.09840)","509","22","23","Léaz","leaz","fr","0"
"98","FR","01200","POINT(5.78403 46.07758)","446","22","23","Billiat","billiat","fr","0"
"99","FR","01200","POINT(5.86685 46.22241)","412","22","23","Chézery-Forens","chezery-forens-fr-01200","fr","0"
