id,country_code,postCode,point,note,zone1_id,zone2_id,names,slugs,languages,mains
37788,AT,7421,POINT(16.26888 47.15372),0,NULL,NULL,Tauchen-Schaueregg,tauchen-schaueregg,at,0
37789,AT,7435,POINT(16.32529 47.37586),0,NULL,NULL,Unterkohlstätten,unterkohlstaetten,at,0
37790,AT,7463,POINT(16.34756 47.30186),0,NULL,NULL,Weiden bei Rechnitz,weiden-bei-rechnitz,at,0
37791,AT,7412,POINT(16.09508 47.25620),0,NULL,NULL,Wolfau,wolfau,at,0
37792,AT,7071,POINT(16.67278 47.80058),0,NULL,NULL,Rust,rust-at-7071,at,0
37793,AT,9551,POINT(13.97177 46.68240),0,NULL,NULL,Bodensdorf,bodensdorf,at,0
37794,AT,9565,POINT(13.91639 46.85000),0,NULL,NULL,Ebene Reichenau,ebene-reichenau,at,0
37795,AT,9560,POINT(14.09480 46.72397),0,NULL,NULL,Feldkirchen in Kärnten,feldkirchen-in-kaernten,at,0
37796,AT,9555,POINT(14.21064 46.71484),0,NULL,NULL,Glanegg,glanegg,at,0
37797,AT,9563,POINT(13.96298 46.77539),0,NULL,NULL,Gnesau,gnesau,at,0
37798,AT,9562,POINT(14.03742 46.74873),0,NULL,NULL,Himmelberg,himmelberg,at,0
37799,AT,9570,POINT(13.98546 46.67590),0,NULL,NULL,Ossiach,ossiach,at,0
37800,AT,9564,POINT(13.86674 46.81676),0,NULL,NULL,Patergassen,patergassen,at,0
37801,AT,9571,POINT(14.05840 46.82383),0,NULL,NULL,Sirnitz,sirnitz,at,0
37802,AT,9554,POINT(14.16897 46.75102),0,NULL,NULL,St. Urban,st-urban-at-9554,at,0
37803,AT,9552,POINT(14.01081 46.69810),0,NULL,NULL,Steindorf am Ossiacher See,steindorf-am-ossiacher-see,at,0
37804,AT,9853,POINT(13.53586 46.91042),0,NULL,NULL,Gmünd,gmuend-at-9853,at,0
37805,AT,9652,POINT(12.88396 46.68498),0,NULL,NULL,Birnbaum,birnbaum,at,0
37806,AT,9635,POINT(13.07955 46.66169),0,NULL,NULL,Dellach,dellach-at-9635,at,0
37807,AT,9624,POINT(14.09723 46.68650),0,NULL,NULL,Egg,egg-at-9624,at,0
